User-ID,Age,Age_cate,state,country,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Main_Title,Sub_Title
82752,23.0,20-29,baden-wuerttemberg,germany,3492236367,9,die sonntagsfrau  das geheimnis der pineta ,carlo fruttero,2000-2009,piper,die sonntagsfrau  das geheimnis der pineta ,
82752,23.0,20-29,baden-wuerttemberg,germany,3518374303,10,die g  rten des mulay abdallah: neun wahre geschichten aus afrika  suhrkamp taschenbuch ,andrã© kaminski,1950-1999,suhrkamp,die g  rten des mulay abdallah: neun wahre geschichten aus afrika  suhrkamp taschenbuch ,
261105,50.0,50-59,basel-stadt,switzerland,3518374303,8,die g  rten des mulay abdallah: neun wahre geschichten aus afrika  suhrkamp taschenbuch ,andrã© kaminski,1950-1999,suhrkamp,die g  rten des mulay abdallah: neun wahre geschichten aus afrika  suhrkamp taschenbuch ,
82831,21.0,20-29,tennessee,usa,1584855185,7,cecile: gates of gold  girls of many lands ,mari casanova,2000-2009,pleasant compani public,cecile: gates of gold  girls of many lands ,
85656,41.0,40-49,oregon,usa,1584855185,9,cecile: gates of gold  girls of many lands ,mari casanova,2000-2009,pleasant compani public,cecile: gates of gold  girls of many lands ,
82831,21.0,20-29,tennessee,usa,030702041X,5,walt disneys mother goose,disney,1950-1999,golden book,walt disneys mother goose,
116599,29.0,20-29,tehran,iran,030702041X,10,walt disneys mother goose,disney,1950-1999,golden book,walt disneys mother goose,
82831,21.0,20-29,tennessee,usa,1562828819,9,minus time,catherin bush,1950-1999,hyperion book,minus time,
82831,21.0,20-29,tennessee,usa,038530451X,8,crosses,shelley stoehr,1950-1999,delacort press,crosses,
82831,21.0,20-29,tennessee,usa,059069216X,8,"bsc in the usa  the baby sitters club super special , no 14 ",ann m. martin,1950-1999,scholast,"bsc in the usa  the baby sitters club super special , no 14 ",
182164,9.0,5-19,ohio,usa,059069216X,5,"bsc in the usa  the baby sitters club super special , no 14 ",ann m. martin,1950-1999,scholast,"bsc in the usa  the baby sitters club super special , no 14 ",
241802,17.0,5-19,new york,usa,059069216X,5,"bsc in the usa  the baby sitters club super special , no 14 ",ann m. martin,1950-1999,scholast,"bsc in the usa  the baby sitters club super special , no 14 ",
82831,21.0,20-29,tennessee,usa,082640653X,7,the art of aids,rob baker,1950-1999,continuum intern publish group,the art of aids,
82831,21.0,20-29,tennessee,usa,1571515933,8,picture me happy halloween  picture me ,deborah d'andrea,2000-2009,pictur me book,picture me happy halloween  picture me ,
82831,21.0,20-29,tennessee,usa,1930974272,4,the resurrection of the body and the ruin of the world,paul guest,2000-2009,small pr distribut,the resurrection of the body and the ruin of the world,
82893,40.0,40-49,texas,usa,1558532862,7,satisfaction guaranteed,byrd baggett,1950-1999,rutledg hill press,satisfaction guaranteed,
82893,40.0,40-49,texas,usa,1882770099,7,red tailed boas  general care and maintenance of series ,philipp de vosjoli,1950-1999,advanc vivarium system,red tailed boas  general care and maintenance of series ,
82893,40.0,40-49,texas,usa,1932564462,10,shadowrun: 25000,fanpro,2000-2009,fanpro,shadowrun: 25000,
83239,21.0,20-29,british columbia,canada,1853260169,10,sense and sensibility  wordsworth classics ,jane austen,1950-1999,ntc/contemporari publish compani,sense and sensibility  wordsworth classics ,
107244,50.0,50-59,wisconsin,usa,1853260169,9,sense and sensibility  wordsworth classics ,jane austen,1950-1999,ntc/contemporari publish compani,sense and sensibility  wordsworth classics ,
138198,37.0,30-39,alberta,canada,1853260169,8,sense and sensibility  wordsworth classics ,jane austen,1950-1999,ntc/contemporari publish compani,sense and sensibility  wordsworth classics ,
174092,34.0,30-39,england,united kingdom,1853260169,8,sense and sensibility  wordsworth classics ,jane austen,1950-1999,ntc/contemporari publish compani,sense and sensibility  wordsworth classics ,
194646,50.0,50-59,england,united kingdom,1853260169,10,sense and sensibility  wordsworth classics ,jane austen,1950-1999,ntc/contemporari publish compani,sense and sensibility  wordsworth classics ,
83239,21.0,20-29,british columbia,canada,1550370243,10,"the last story, the first story",richard thompson,1950-1999,firefli book ltd,"the last story, the first story",
83239,21.0,20-29,british columbia,canada,1550415131,9,there is music in a pussycat  first flight early readers ,richard thompson,2000-2009,fitzhenri & amp whitesid limit,there is music in a pussycat  first flight early readers ,
83239,21.0,20-29,british columbia,canada,1550416987,10,we ll all go flying,magge spicer,2000-2009,fitzhenri & amp whitesid limit,we ll all go flying,
241011,45.0,40-49,texas,usa,038070367X,10,eighty million eyes,ed mcbain,1950-1999,harper mass market paperback ( mm ),eighty million eyes,
83287,45.0,40-49,oklahoma,usa,1561705357,10, life was never meant to be a struggle ,stuart wild,1950-1999,hay hous, life was never meant to be a struggle ,
83287,45.0,40-49,oklahoma,usa,1563520168,10,zoo man: inside the zoo revolution,"terri l. , ph.d. mapl",1950-1999,natl book network,zoo man: inside the zoo revolution,
83287,45.0,40-49,oklahoma,usa,1565048202,3,prince of the city,keith herber,1950-1999,white wolf pub,prince of the city,
239567,27.0,20-29,hessen,germany,1565048202,6,prince of the city,keith herber,1950-1999,white wolf pub,prince of the city,
83314,33.0,30-39,schleswig-holstein,germany,3492235859,10,seide  roman ,alessandro baricco,2000-2009,piper,seide  roman ,
83314,33.0,30-39,schleswig-holstein,germany,3548362206,5,sch   n reich sein ,peter gaymann,2000-2009,ullstein tb,sch   n reich sein ,
134566,47.0,40-49,schleswig-holstein,germany,3548362206,5,sch   n reich sein ,peter gaymann,2000-2009,ullstein tb,sch   n reich sein ,
83314,33.0,30-39,schleswig-holstein,germany,3404242041,10,j   ger des verlorenen parkplatzes ,robert rankin,1950-1999,l ? â¼bbe,j   ger des verlorenen parkplatzes ,
158318,33.0,30-39,berlin,germany,3404242041,10,j   ger des verlorenen parkplatzes ,robert rankin,1950-1999,l ? â¼bbe,j   ger des verlorenen parkplatzes ,
83314,33.0,30-39,schleswig-holstein,germany,3404259246,9,kometen ,stefan beus,2000-2009,l ? â¼bbe,kometen ,
191720,37.0,30-39,baden-württemberg,germany,3404259246,7,kometen ,stefan beus,2000-2009,l ? â¼bbe,kometen ,
194957,41.0,40-49,schleswig-holstein,germany,3423130016,5,city  roman ,alessandro baricco,2000-2009,dtv,city  roman ,
83314,33.0,30-39,schleswig-holstein,germany,3453150295,5,"diana taschenb   cher, nr 21, pooh s corner",harri rowohlt,1950-1999,heyn,"diana taschenb   cher, nr 21, pooh s corner",
167987,33.0,30-39,baden-wuerttemberg,germany,3453150295,10,"diana taschenb   cher, nr 21, pooh s corner",harri rowohlt,1950-1999,heyn,"diana taschenb   cher, nr 21, pooh s corner",
83314,33.0,30-39,schleswig-holstein,germany,3492233228,10,oceano mare  sonderausgabe  das m   rchen vom wesen des meeres ,alessandro baricco,2000-2009,piper,oceano mare  sonderausgabe  das m   rchen vom wesen des meeres ,
83314,33.0,30-39,schleswig-holstein,germany,3492235212,10,oceano mare  das m   rchen vom wesen des meeres ,alessandro baricco,2000-2009,piper,oceano mare  das m   rchen vom wesen des meeres ,
83314,33.0,30-39,schleswig-holstein,germany,3548255116,9,die reise zum mars ,eric idl,2000-2009,ullstein tb,die reise zum mars ,
83314,33.0,30-39,schleswig-holstein,germany,3612650025,8,der geschichtenmacher ,kjell johansson,2000-2009,list tb .,der geschichtenmacher ,
194957,41.0,40-49,schleswig-holstein,germany,3612650025,7,der geschichtenmacher ,kjell johansson,2000-2009,list tb .,der geschichtenmacher ,
83428,32.0,30-39,maryland,usa,1573229377,1,anger: wisdom for cooling the flames,nhat hanh,2000-2009,penguin usa ( paper ),anger: wisdom for cooling the flames,
83428,32.0,30-39,maryland,usa,1555837697,9,"my first time, volume 3 : gay men describe their first same sex experience  my first time ",jack hart,2000-2009,consortium,"my first time, volume 3",gay men describe their first same sex experience  my first time 
83428,32.0,30-39,maryland,usa,1877978450,7,seduced,john patrick,2000-2009,starbooks/flf,seduced,
83431,35.0,30-39,ontario,canada,1552095029,8,power yoga: connect to the core with astanga yoga,liz lark,2000-2009,firefli book ltd,power yoga: connect to the core with astanga yoga,
83637,57.0,50-59,north carolina,usa,034541215X,10,bimbos of the death sun,sharyn mccrumb,1950-1999,fawcett,bimbos of the death sun,
114988,37.0,30-39,texas,usa,034541215X,8,bimbos of the death sun,sharyn mccrumb,1950-1999,fawcett,bimbos of the death sun,
275281,36.0,30-39,new york,usa,034541215X,8,bimbos of the death sun,sharyn mccrumb,1950-1999,fawcett,bimbos of the death sun,
83637,57.0,50-59,north carolina,usa,1882591054,9,awakening: a daily guide to conscious living,shakti gawain,1950-1999,nataraj publish,awakening: a daily guide to conscious living,
83637,57.0,50-59,north carolina,usa,1580084400,8,healing yourself with wishful thinking,arthur bloch,2000-2009,ten speed press,healing yourself with wishful thinking,
83637,57.0,50-59,north carolina,usa,1582432252,9,appetites: why women want,carolin knapp,2000-2009,counterpoint press,appetites: why women want,
222035,56.0,50-59,connecticut,usa,1582432252,5,appetites: why women want,carolin knapp,2000-2009,counterpoint press,appetites: why women want,
83637,57.0,50-59,north carolina,usa,014015843X,5,death mask: a jocelyn o roarke mystery,jane denting,1950-1999,penguin usa,death mask: a jocelyn o roarke mystery,
83637,57.0,50-59,north carolina,usa,1580170358,7,rustic retreats: a build it yourself guide,david r. stile,1950-1999,storey publish,rustic retreats: a build it yourself guide,
83637,57.0,50-59,north carolina,usa,1890373087,5,river safety a floaters guide,stan bradshaw,2000-2009,greycliff publish compani,river safety a floaters guide,
83743,30.0,30-39,england,united kingdom,1588720020,10,crossing over,john edward,2000-2009,john edward ( haylo ),crossing over,
196228,40.0,40-49,virginia,usa,1588720020,8,crossing over,john edward,2000-2009,john edward ( haylo ),crossing over,
83743,30.0,30-39,england,united kingdom,042153320X,8,english legal system in a nutshell  nutshells ,penni darbyshir,1950-1999,sweet & amp maxwel,english legal system in a nutshell  nutshells ,
83743,30.0,30-39,england,united kingdom,042176760X,8,criminal law  nutcases s  ,penni child,2000-2009,sweet & amp maxwel,criminal law  nutcases s  ,
83743,30.0,30-39,england,united kingdom,075290051X,5,love signs,sarah bartlett,1950-1999,random hous uk ltd ( a divis of random hous group ),love signs,
83743,30.0,30-39,england,united kingdom,1850510091,6,dictionary of omens and superstitions,philippa ware,1950-1999,book sale,dictionary of omens and superstitions,
83743,30.0,30-39,england,united kingdom,1852275235,6,russell grant s illustrated dream dictionary: your dreams and what they mean,russel grant,1950-1999,virgin publish,russell grant s illustrated dream dictionary: your dreams and what they mean,
83743,30.0,30-39,england,united kingdom,1854312138,6,gcse law,vivienn harpwood,1950-1999,gaunt inc .,gcse law,
83743,30.0,30-39,england,united kingdom,1876689420,7,"last mysteries of the world: the latest research into nature, history, religion, science",reader 's digest,2000-2009,reader 's digest associ,"last mysteries of the world: the latest research into nature, history, religion, science",
269841,16.0,5-19,penang,malaysia,1876689420,10,"last mysteries of the world: the latest research into nature, history, religion, science",reader 's digest,2000-2009,reader 's digest associ,"last mysteries of the world: the latest research into nature, history, religion, science",
83743,30.0,30-39,england,united kingdom,1899171525,5,deja who : a new look at past lives,judi hall,1950-1999,findhorn press,deja who,a new look at past lives
83743,30.0,30-39,england,united kingdom,1932128018,10,what if god were the sun: a novel,john edward,2000-2009,hay hous,what if god were the sun: a novel,
83754,65.0,60-69,nevada,usa,1556618395,8,"daughter of twin oaks  secret refuge, 1 ",laurain snell,2000-2009,bethani hous publish,"daughter of twin oaks  secret refuge, 1 ",
194669,46.0,40-49,georgia,usa,1556618395,9,"daughter of twin oaks  secret refuge, 1 ",laurain snell,2000-2009,bethani hous publish,"daughter of twin oaks  secret refuge, 1 ",
153342,43.0,40-49,ontario,canada,037382503X,7,"tyler  3 wisconsin wedding  tyler, no 3 ",carla negger,1950-1999,harlequin,"tyler  3 wisconsin wedding  tyler, no 3 ",
231264,38.0,30-39,texas,usa,037382503X,9,"tyler  3 wisconsin wedding  tyler, no 3 ",carla negger,1950-1999,harlequin,"tyler  3 wisconsin wedding  tyler, no 3 ",
83754,65.0,60-69,nevada,usa,1888848359,6,omega code: another has risen from the dead,paul f. crouch,1950-1999,western front ltd,omega code: another has risen from the dead,
83754,65.0,60-69,nevada,usa,1579540368,8,"banish your belly, butt and thighs  forever  ",michel stanten,2000-2009,rodal book,"banish your belly, butt and thighs  forever  ",
83754,65.0,60-69,nevada,usa,037387183X,9,a rich man for dry creek  love inspired  numbered  ,janet tronstad,2000-2009,steepl hill,a rich man for dry creek  love inspired  numbered  ,
83754,65.0,60-69,nevada,usa,067179552X,8,perfect,judith mcnaught,1950-1999,atria,perfect,
83754,65.0,60-69,nevada,usa,1556618417,8,"the long way home  snelling, lauraine  secret refuge, 3  ",laurain snell,2000-2009,bethani hous publish,"the long way home  snelling, lauraine  secret refuge, 3  ",
83754,65.0,60-69,nevada,usa,1576734021,10,summit  palisades presents series ,karen rispin,1950-1999,palisad,summit  palisades presents series ,
83880,39.0,30-39,thueringen,germany,3453178092,8,auf geheimen pfaden ,gabriel king,2000-2009,heyn,auf geheimen pfaden ,
83880,39.0,30-39,thueringen,germany,3442720702,7,der zimmerspringbrunnen  ein heimatroman ,jen sparschuh,1950-1999,btb,der zimmerspringbrunnen  ein heimatroman ,
83880,39.0,30-39,thueringen,germany,3821805609,6,der zirkel: eine romantische kom  die : roman,dietrich schwanitz,1950-1999,eichborn,der zirkel: eine romantische kom  die,roman
83880,39.0,30-39,thueringen,germany,3882210133,8, ber den physiologischen stumpfsinn des mannes  kultur kuriosa ,maxi freimann,1950-1999,matth und seitz, ber den physiologischen stumpfsinn des mannes  kultur kuriosa ,
176894,32.0,30-39,utah,usa,1558321179,9,"nursing mother, working mother: the essential guide for breastfeeding and staying close to your baby after you return to work",gale pryor,1950-1999,harvard common press,"nursing mother, working mother: the essential guide for breastfeeding and staying close to your baby after you return to work",
84024,37.0,30-39,texas,usa,044011120X,9,catch 22,joseph l. heller,1950-1999,dell publish compani,catch 22,
84024,37.0,30-39,texas,usa,055358037X,9,everything and a kite,ray romano,1950-1999,bantam book,everything and a kite,
110040,23.0,20-29,pennsylvania,usa,055358037X,9,everything and a kite,ray romano,1950-1999,bantam book,everything and a kite,
84024,37.0,30-39,texas,usa,1562512617,7,aaa pet book,aaa,1950-1999,aaa,aaa pet book,
84111,36.0,30-39,north carolina,usa,2070516296,5,le prince heureux,oscar wild,1950-1999,gallimard,le prince heureux,
134621,31.0,30-39,rhône-alpes,france,2070417948,8,la jeune fille a la perle   girl with a pearl earring,traci chevali,2000-2009,distribook,la jeune fille a la perle   girl with a pearl earring,
175367,33.0,30-39,indre et loire,france,2070417948,7,la jeune fille a la perle   girl with a pearl earring,traci chevali,2000-2009,distribook,la jeune fille a la perle   girl with a pearl earring,
199167,42.0,40-49,franche-comté,france,2070417948,9,la jeune fille a la perle   girl with a pearl earring,traci chevali,2000-2009,distribook,la jeune fille a la perle   girl with a pearl earring,
84111,36.0,30-39,north carolina,usa,2277220620,5,zone    rog   ne,philipp djian,1950-1999,j'ai lu,zone    rog   ne,
84111,36.0,30-39,north carolina,usa,2070401669,5,lettres a sa mere,antoin de saint-exuperi,2000-2009,gallimard jeuness,lettres a sa mere,
90105,35.0,30-39,ile de france,france,2070401669,6,lettres a sa mere,antoin de saint-exuperi,2000-2009,gallimard jeuness,lettres a sa mere,
84111,36.0,30-39,north carolina,usa,2070513351,5,les recres du petit nicolas,goscinni semp,2000-2009,distribook intl,les recres du petit nicolas,
84111,36.0,30-39,north carolina,usa,2070513416,5,le petit nicolas a des ennuis,goscinni semp,2000-2009,gallimard jeuness,le petit nicolas a des ennuis,
84111,36.0,30-39,north carolina,usa,2246624614,5,la couleur des femmes: roman,franã§oi lã©otard,2000-2009,b. grasset,la couleur des femmes: roman,
84122,56.0,50-59,castilla-la mancha,spain,8401329132,9,la noche detenida,javier martinez revert,2000-2009,"plaza & amp jane editor , s.a .",la noche detenida,
84122,56.0,50-59,castilla-la mancha,spain,8420601489,9,cuentos  secci  n literatura ,juan perucho,1950-1999,alianza editori,cuentos  secci  n literatura ,
84122,56.0,50-59,castilla-la mancha,spain,8420694762,9,historia intima de la humanidad,theodor zeldin,1950-1999,alianza,historia intima de la humanidad,
84122,56.0,50-59,castilla-la mancha,spain,8423991318,6,deslices hist  ricos: las  meteduras de pata  m  s divertidas  historia ,marã­a josã© volt,1950-1999,espasa,deslices hist  ricos: las  meteduras de pata  m  s divertidas  historia ,
84122,56.0,50-59,castilla-la mancha,spain,8474230543,9,historia de espana,pierr vilar,1950-1999,critica barcelona,historia de espana,
84122,56.0,50-59,castilla-la mancha,spain,8476001428,9,diez dias que estremecieron el mundo,john reed,1950-1999,akal edicion,diez dias que estremecieron el mundo,
84126,40.0,40-49,berlin,germany,3453062345,7,eric  eine erz   hlung von der bizarren scheibenwelt ,terri pratchett,1950-1999,heyn,eric  eine erz   hlung von der bizarren scheibenwelt ,
84126,40.0,40-49,berlin,germany,3596233704,7,der ring der kraft  don juan in den st   dten ,carlo castaneda,1950-1999,"fischer ( tb . ) , frankfurt",der ring der kraft  don juan in den st   dten ,
84201,39.0,30-39,pennsylvania,usa,055010075X,10,chambers super mini book of facts,trevor anderson,2000-2009,chamber,chambers super mini book of facts,
84201,39.0,30-39,pennsylvania,usa,1885071337,10,pocket ref,thoma j. glover,2000-2009,sequoia publish inc,pocket ref,
218640,34.0,30-39,california,usa,1841951900,9,spitting off tall buildings,dan fant,2000-2009,canong book,spitting off tall buildings,
84308,48.0,40-49,gelderland,netherlands,9026304056,8,de elegie  n van duino 1912 1922: een duits nederlandse uitgave van de duineser elegien,rainer maria rilk,1950-1999,ambo,de elegie  n van duino 1912 1922: een duits nederlandse uitgave van de duineser elegien,
84421,32.0,30-39,nordrhein-westfalen,germany,3462027697,8,soloalbum: roman  kiwi ,benjamin v stuckrad-barr,1950-1999,kiepenheu & amp witsch,soloalbum: roman  kiwi ,
84421,32.0,30-39,nordrhein-westfalen,germany,344244554,4,das echo ,minett walter,1950-1999,goldmann,das echo ,
84421,32.0,30-39,nordrhein-westfalen,germany,3453864824,5,unter der decke ,marian key,2000-2009,heyn,unter der decke ,
84423,19.0,5-19,valencia,spain,8426316387,7,rimas y leyendas,gustavo adolfo becquer,1950-1999,lui vive editori,rimas y leyendas,
84423,19.0,5-19,valencia,spain,8420646253,6,rinconete y cortadillo rinconete and cortadillo,miguel de cervant saavedra,1950-1999,aim intl book corp,rinconete y cortadillo rinconete and cortadillo,
192243,39.0,30-39,castilla y león,spain,8420646253,8,rinconete y cortadillo rinconete and cortadillo,miguel de cervant saavedra,1950-1999,aim intl book corp,rinconete y cortadillo rinconete and cortadillo,
84423,19.0,5-19,valencia,spain,8421611828,6,cuentos para los que duermen con un ojo,gabriel manila,1950-1999,bruo,cuentos para los que duermen con un ojo,
84423,19.0,5-19,valencia,spain,8423974049,7,historia de una escalera,antonio buero vallejo,1950-1999,continent book co inc,historia de una escalera,
86683,19.0,5-19,barcelona,spain,8445070371,10,el hobbit,j. r. r. tolkien,1950-1999,minotauro,el hobbit,
84476,16.0,5-19,michigan,usa,1576834786,8,the gospel reloaded: exploring spirituality and faith in the matrix,chri seay,2000-2009,pinon press,the gospel reloaded: exploring spirituality and faith in the matrix,
173291,29.0,20-29,north carolina,usa,067165876X,7,gimme a kiss,christoph pike,1950-1999,pocket book,gimme a kiss,
84479,25.0,20-29,pennsylvania,usa,044100721X,8,isaac asimov s mother s day,gardner dozoi,2000-2009,ace book,isaac asimov s mother s day,
234925,51.0,50-59,ohio,usa,044100721X,8,isaac asimov s mother s day,gardner dozoi,2000-2009,ace book,isaac asimov s mother s day,
84553,39.0,30-39,bayern,germany,3453130707,7,mord im hyde park  ein inspektor  thomas  pitt  roman,ann perri,1950-1999,heyn,mord im hyde park  ein inspektor  thomas  pitt  roman,
84627,37.0,30-39,north carolina,usa,048627053X,10,notes from the underground  dover thrift editions ,fyodor dostoyevski,1950-1999,dover public,notes from the underground  dover thrift editions ,
99441,33.0,30-39,washington,usa,048627053X,9,notes from the underground  dover thrift editions ,fyodor dostoyevski,1950-1999,dover public,notes from the underground  dover thrift editions ,
129716,30.0,30-39,florida,usa,048627053X,8,notes from the underground  dover thrift editions ,fyodor dostoyevski,1950-1999,dover public,notes from the underground  dover thrift editions ,
133747,28.0,20-29,maryland,usa,1582341400,5,a cook s tour,anthoni bourdain,2000-2009,bloomsburi publish ( ny ),a cook s tour,
250925,33.0,30-39,ontario,canada,1582341400,10,a cook s tour,anthoni bourdain,2000-2009,bloomsburi publish ( ny ),a cook s tour,
84627,37.0,30-39,north carolina,usa,074321675X,7,the measure of all things : the seven year odyssey and hidden error that transformed the world,ken alder,2000-2009,free press,the measure of all things,the seven year odyssey and hidden error that transformed the world
84831,7.0,5-19,baden-württemberg,germany,3518100491,8,"edition suhrkamp, nr 49, mutter courage und ihre kinder",bertolt brecht,2000-2009,suhrkamp,"edition suhrkamp, nr 49, mutter courage und ihre kinder",
84831,7.0,5-19,baden-württemberg,germany,3129222251,8,lekt   rehilfen nineteen eighty  four   1984    lernmaterialien ,georg orwel,2000-2009,ernst klett verlag,lekt   rehilfen nineteen eighty  four   1984    lernmaterialien ,
84831,7.0,5-19,baden-württemberg,germany,3129222332,8,lekt   rehilfen of mice and men   lernmaterialien ,john steinbeck,2000-2009,ernst klett verlag,lekt   rehilfen of mice and men   lernmaterialien ,
84831,7.0,5-19,baden-württemberg,germany,3129741933,8,sonderheft merkur 594 595  postmoderne  eine bilanz  deutsche zeitschrift f   r europ   isches denken ,karl-heinz bohrer,1950-1999,klett-cotta,sonderheft merkur 594 595  postmoderne  eine bilanz  deutsche zeitschrift f   r europ   isches denken ,
84831,7.0,5-19,baden-württemberg,germany,3150081432,7,maria stuart  erl   uterungen und dokumente   lernmaterialien ,friedrich von schiller,1950-1999,"reclam , ditzingen",maria stuart  erl   uterungen und dokumente   lernmaterialien ,
84831,7.0,5-19,baden-württemberg,germany,3407361130,7,im trend: stil und etikette ,li drost,2000-2009,beltz,im trend: stil und etikette ,
84831,7.0,5-19,baden-württemberg,germany,3453091744,9,die sieben wege zur effektivit   t ,stephen r. covey,1950-1999,heyn,die sieben wege zur effektivit   t ,
84831,7.0,5-19,baden-württemberg,germany,3462010689,7,die saat,gustav regler,1950-1999,kiepenheu & amp witsch,die saat,
84831,7.0,5-19,baden-württemberg,germany,3518112686,8,"deutsche geschichte im 16  jahrhundert, 1500 1618  neue historische bibliothek ",winfri schulz,1950-1999,suhrkamp,"deutsche geschichte im 16  jahrhundert, 1500 1618  neue historische bibliothek ",
84831,7.0,5-19,baden-württemberg,germany,3596151627,8,"globale trends 2002  fakten, analysen, prognosen ",ingomar hauchler,2000-2009,"fischer ( tb . ) , frankfurt","globale trends 2002  fakten, analysen, prognosen ",
84831,7.0,5-19,baden-württemberg,germany,3780200236,8,"gesammelte werke, bd 23, auf fremden pfaden",karl may,1950-1999,karl-may-verlag,"gesammelte werke, bd 23, auf fremden pfaden",
84831,7.0,5-19,baden-württemberg,germany,3822897639,9,toulouse lautrec: posterbook,taschen publish,1950-1999,benedikt taschen verlag,toulouse lautrec: posterbook,
84831,7.0,5-19,baden-württemberg,germany,3895080756,9,der streit der facultaten werke 6,immanuel kant,1950-1999,konemann remaind,der streit der facultaten werke 6,
84867,34.0,30-39,hessen,germany,3453171489,7,die sch   ne schrift ,rafael chirb,2000-2009,heyn,die sch   ne schrift ,
84867,34.0,30-39,hessen,germany,3453177746,9,hannibal,thoma harri,2000-2009,wilhelm heyn verlag,hannibal,
84867,34.0,30-39,hessen,germany,3596157323,8,der faun ,anna-karin palm,2000-2009,"fischer ( tb . ) , frankfurt",der faun ,
84867,34.0,30-39,hessen,germany,3257231156,10,auf dem jakobsweg  tagebuch einer pilgerreise nach santiago de compostela ,paulo coelho,2000-2009,diogen verlag,auf dem jakobsweg  tagebuch einer pilgerreise nach santiago de compostela ,
109223,31.0,30-39,solothurn,switzerland,3257231156,6,auf dem jakobsweg  tagebuch einer pilgerreise nach santiago de compostela ,paulo coelho,2000-2009,diogen verlag,auf dem jakobsweg  tagebuch einer pilgerreise nach santiago de compostela ,
226996,35.0,30-39,baden-württemberg,germany,3257231156,8,auf dem jakobsweg  tagebuch einer pilgerreise nach santiago de compostela ,paulo coelho,2000-2009,diogen verlag,auf dem jakobsweg  tagebuch einer pilgerreise nach santiago de compostela ,
84867,34.0,30-39,hessen,germany,3257227310,5,zwielicht ,celia fremlin,1950-1999,diogen verlag,zwielicht ,
222217,25.0,20-29,hamburg,germany,3499221918,10,der fall ,albert camu,1950-1999,rowohlt tb .,der fall ,
84867,34.0,30-39,hessen,germany,3770134818,7,andalusien  richtig reisen ,hans-pet burmeist,2000-2009,dumont reiseverlag,andalusien  richtig reisen ,
84869,26.0,20-29,catalunya,spain,8420612766,5,alicia en el pais de las maravillas,lewi carrol,1950-1999,alianza,alicia en el pais de las maravillas,
84869,26.0,20-29,catalunya,spain,8466311408,5,hot line,lui seplveda,2000-2009,santillana usa publish compani,hot line,
84869,26.0,20-29,catalunya,spain,8420421480,5,gracias por el fuego,mario benedetti,1950-1999,lectorum pubn,gracias por el fuego,
88283,24.0,20-29,hamburg,germany,1853260134,9,tales of mystery and imagination  classics library  ntc  ,edgar allan poe,1950-1999,ntc/contemporari publish compani,tales of mystery and imagination  classics library  ntc  ,
245371,26.0,20-29,nova scotia,canada,1853260134,7,tales of mystery and imagination  classics library  ntc  ,edgar allan poe,1950-1999,ntc/contemporari publish compani,tales of mystery and imagination  classics library  ntc  ,
85097,23.0,20-29,buckinghamshire,united kingdom,1840183713,7,playgrounds of the gods  mainstream sport ,ian stafford,2000-2009,mainstream publish,playgrounds of the gods  mainstream sport ,
85268,36.0,30-39,california,usa,039914787X,8,valhalla rising  dirk pitt adventures  hardcover  ,clive cussler,2000-2009,g. p. putnam 's son,valhalla rising  dirk pitt adventures  hardcover  ,
115692,33.0,30-39,virginia,usa,039914787X,7,valhalla rising  dirk pitt adventures  hardcover  ,clive cussler,2000-2009,g. p. putnam 's son,valhalla rising  dirk pitt adventures  hardcover  ,
85268,36.0,30-39,california,usa,1565073916,7,"where the wild rose blooms: a novel  rocky mountain memories series lori wick, 1 ",lori wick,1950-1999,harvest hous publish,"where the wild rose blooms: a novel  rocky mountain memories series lori wick, 1 ",
85294,54.0,50-59,bayern,germany,3257007086,10,tiger und bar im strassenverke,janosch,1950-1999,diogen verlag ag,tiger und bar im strassenverke,
85294,54.0,50-59,bayern,germany,3426624567,10,das geheime abc der toten  sonderausgabe ,patricia cornwel,2000-2009,"droemersch verlagsanstalt th . knaur nachf. , gmbh & amp co .",das geheime abc der toten  sonderausgabe ,
85294,54.0,50-59,bayern,germany,3760730450,10,freude ,angelika koller,1950-1999,ar edit,freude ,
85294,54.0,50-59,bayern,germany,3785525222,10,ganz sch   n aufgekl   rt    ab 10 j   ,j ? â¶rg m ? â¼ller,1950-1999,loew verlag,ganz sch   n aufgekl   rt    ab 10 j   ,
85294,54.0,50-59,bayern,germany,3789168289,10,pippi im pard,astrid lindgren,2000-2009,distribook,pippi im pard,
85294,54.0,50-59,bayern,germany,3815714001,10,abenteuerliche briefe von felix  ein kleiner hase erforscht unseren blauen planeten ,annett langen,1950-1999,"coppenrath , m ? â¼nster",abenteuerliche briefe von felix  ein kleiner hase erforscht unseren blauen planeten ,
85367,17.0,5-19,new york,usa,034537522X,10,the book of lost tales 2  the history of middle earth   volume 2 ,j.r.r . tolkien,1950-1999,del rey,the book of lost tales 2  the history of middle earth   volume 2 ,
85367,17.0,5-19,new york,usa,1558746625,7,a 6th bowl of chicken soup for the soul  chicken soup for the soul ,canfield . jack,1950-1999,health commun,a 6th bowl of chicken soup for the soul  chicken soup for the soul ,
160994,65.0,60-69,california,usa,1558746625,7,a 6th bowl of chicken soup for the soul  chicken soup for the soul ,canfield . jack,1950-1999,health commun,a 6th bowl of chicken soup for the soul  chicken soup for the soul ,
