User-ID,Age,Age_cate,state,country,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Main_Title,Sub_Title
105517,28.0,20-29,alberta,canada,1558743790,7,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,
141491,47.0,40-49,maryland,usa,1558743790,10,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,
213915,29.0,20-29,s yorkshire,united kingdom,1558743790,7,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,
236283,41.0,40-49,florida,usa,1558743790,10,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,
266854,34.0,30-39,virginia,usa,1558743790,10,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,jack canfield,1950-1999,health commun,a 3rd serving of chicken soup for the soul  chicken soup for the soul series  paper  ,
48911,57.0,50-59,louisiana,usa,057004460X,10,women through the bible: devotions for women s groups,"marli , taeg",1950-1999,concordia publish hous,women through the bible: devotions for women s groups,
48911,57.0,50-59,louisiana,usa,1555235417,10,one hundred amazing facts on the african presence in the bible,elyahshuv b. yehuda,1950-1999,winston-derek publish,one hundred amazing facts on the african presence in the bible,
48911,57.0,50-59,louisiana,usa,1556617143,10,the kingdom of the cults,walter martin,1950-1999,bethani hous publish,the kingdom of the cults,
48911,57.0,50-59,louisiana,usa,1577480775,10,promises of the psalms: taste and see that the lord is good  inspirational library  hardcover  ,ellen w. caughey,1950-1999,barbour publish,promises of the psalms: taste and see that the lord is good  inspirational library  hardcover  ,
48967,45.0,40-49,nordrhein-westfalen,germany,3596110572,5,frau zu sein bedarf es wenig  roman    die frau in der gesellschaft  ,hera lind,1950-1999,"fischer ( tb . ) , frankfurt",frau zu sein bedarf es wenig  roman    die frau in der gesellschaft  ,
48967,45.0,40-49,nordrhein-westfalen,germany,3570066312,6,die hohe schule des leichten men   s ,agn amberg,1950-1999,stern-verlag,die hohe schule des leichten men   s ,
49109,38.0,30-39,utah,usa,1892086034,5,treachery on the dark side,steven burgauer,2000-2009,zero-g press,treachery on the dark side,
49109,38.0,30-39,utah,usa,034539092X,8,the great train robbery,michael crichton,1950-1999,ballantin book,the great train robbery,
61147,44.0,40-49,oberoesterreich,austria,034539092X,10,the great train robbery,michael crichton,1950-1999,ballantin book,the great train robbery,
70666,18.0,5-19,rhode island,usa,034539092X,7,the great train robbery,michael crichton,1950-1999,ballantin book,the great train robbery,
201776,22.0,20-29,new brunswick,canada,034539092X,10,the great train robbery,michael crichton,1950-1999,ballantin book,the great train robbery,
49109,38.0,30-39,utah,usa,1843094444,8,a handbook of fighter aircrafts,franci crosbi,2000-2009,herm hous,a handbook of fighter aircrafts,
49144,43.0,40-49,illes balears,spain,8426449476,5,el diaro de bridget jones,helen field,1950-1999,lumen espana,el diaro de bridget jones,
276813,29.0,20-29,barcelona,spain,8426449476,8,el diaro de bridget jones,helen field,1950-1999,lumen espana,el diaro de bridget jones,
49144,43.0,40-49,illes balears,spain,8433920308,5,a sangre fria,truman capot,2000-2009,anagrama,a sangre fria,
49144,43.0,40-49,illes balears,spain,8408026917,5,el futuro es nuestro tomorrow belongs to us,larri collin,1950-1999,planeta pub corp,el futuro es nuestro tomorrow belongs to us,
49144,43.0,40-49,illes balears,spain,8433912542,5,wilt spanish,tom sharp,1950-1999,anagrama,wilt spanish,
139884,38.0,30-39,barcelona,spain,8433912542,8,wilt spanish,tom sharp,1950-1999,anagrama,wilt spanish,
49144,43.0,40-49,illes balears,spain,8401499542,5,la isla de las tormentas,ken follett,1950-1999,"plaza & amp jane editor , s.a .",la isla de las tormentas,
49144,43.0,40-49,illes balears,spain,8433920340,5,amor y gallinas,p. g. wodehous,1950-1999,anagrama,amor y gallinas,
49144,43.0,40-49,illes balears,spain,8433969528,5,la vida sexual de catherine millet,catherin millet,2000-2009,anagrama,la vida sexual de catherine millet,
136905,25.0,20-29,barcelona,spain,8433969528,3,la vida sexual de catherine millet,catherin millet,2000-2009,anagrama,la vida sexual de catherine millet,
214920,35.0,30-39,catalunya,spain,8433969528,9,la vida sexual de catherine millet,catherin millet,2000-2009,anagrama,la vida sexual de catherine millet,
243745,38.0,30-39,catalunya,spain,8433969528,5,la vida sexual de catherine millet,catherin millet,2000-2009,anagrama,la vida sexual de catherine millet,
49144,43.0,40-49,illes balears,spain,8401013305,5,el lobo mongol,homer,2000-2009,downtown book center,el lobo mongol,
49144,43.0,40-49,illes balears,spain,8401323096,5,"compromiso, el",howard fast,1950-1999,"plaza & amp jane editor , s.a .","compromiso, el",
49144,43.0,40-49,illes balears,spain,8401351545,5,a su manera: biografia no autorizada de frank sinatra his way : the unauthorized biography of frank sinatra,kitti kelley,1950-1999,lectorum pubn ( j ),a su manera: biografia no autorizada de frank sinatra his way,the unauthorized biography of frank sinatra
49144,43.0,40-49,illes balears,spain,8401374618,5,el rey: conversaciones con d  juan carlos i de espa  a,josã© lui de vilallonga,1950-1999,plaza & amp janã© editor,el rey: conversaciones con d  juan carlos i de espa  a,
49144,43.0,40-49,illes balears,spain,8401376734,5,memorias no autorizadas,jose lui de vilallonga,2000-2009,"plaza & amp jane editor , s.a .",memorias no autorizadas,
49144,43.0,40-49,illes balears,spain,8401377706,5,anecdotas de la medicina,pedro manuel ramo calvo,2000-2009,downtown book center,anecdotas de la medicina,
249082,51.0,50-59,catalunya,spain,8401377706,7,anecdotas de la medicina,pedro manuel ramo calvo,2000-2009,downtown book center,anecdotas de la medicina,
49144,43.0,40-49,illes balears,spain,8401495210,5,tormenta roja,tom clanci,1950-1999,"plaza & amp jane editor , s.a .",tormenta roja,
49144,43.0,40-49,illes balears,spain,8401495229,5,juego de patriotas,tom clanci,1950-1999,not avail,juego de patriotas,
49144,43.0,40-49,illes balears,spain,8401499569,5,el valle de los leones lie down with lions,ken follett,1950-1999,lectorum pubn inc,el valle de los leones lie down with lions,
49144,43.0,40-49,illes balears,spain,8401499593,5,papel moneda,ken follett,1950-1999,"plaza & amp jane editor , s.a .",papel moneda,
49144,43.0,40-49,illes balears,spain,8401499712,5,un espia perfecto,john le carr,2000-2009,plaza & amp jane editor,un espia perfecto,
49144,43.0,40-49,illes balears,spain,8401807239,5,"al fin, la libertad: un parado en el  top less ",cristã³bal zaragoza,1950-1999,plaza & amp janã©,"al fin, la libertad: un parado en el  top less ",
49144,43.0,40-49,illes balears,spain,8403597150,5,arsenio: el f  tbol de el brujo  visto y le  do ,xosã© hermida,1950-1999,aguilar,arsenio: el f  tbol de el brujo  visto y le  do ,
49144,43.0,40-49,illes balears,spain,8403597223,5,las cosas de robin  visto y le  do ,michael robinson,1950-1999,aguilar,las cosas de robin  visto y le  do ,
58067,26.0,20-29,gipuzkoa,euskal herria,8403597223,8,las cosas de robin  visto y le  do ,michael robinson,1950-1999,aguilar,las cosas de robin  visto y le  do ,
49144,43.0,40-49,illes balears,spain,8403597282,5,la selecci  n a trav  s de sus cr  nicas  visto y le  do ,bernardo de salazar,1950-1999,aguilar,la selecci  n a trav  s de sus cr  nicas  visto y le  do ,
49144,43.0,40-49,illes balears,spain,8403599072,5,athletic 100: conversaciones en la catedral,manuel leguinech,1950-1999,aguilar,athletic 100: conversaciones en la catedral,
49144,43.0,40-49,illes balears,spain,8408012312,5,  y los 40 ladrones  colecci  n f  bula ,fernando vizcaã­no casa,1950-1999,planeta,  y los 40 ladrones  colecci  n f  bula ,
49144,43.0,40-49,illes balears,spain,8408019899,5,"el mundo seg  n el se  or casamajor: un repaso l  cido a casi todo, de la mano de un gran personaje de nuestros d  as  f  bula ",javier sardã¡,1950-1999,planeta,"el mundo seg  n el se  or casamajor: un repaso l  cido a casi todo, de la mano de un gran personaje de nuestros d  as  f  bula ",
49144,43.0,40-49,illes balears,spain,8408024485,5,ordenes ejecutivas,tom clanci,1950-1999,"editori planeta , s.a. ( barcelona )",ordenes ejecutivas,
206219,19.0,5-19,cáceres,spain,8408024485,9,ordenes ejecutivas,tom clanci,1950-1999,"editori planeta , s.a. ( barcelona )",ordenes ejecutivas,
49144,43.0,40-49,illes balears,spain,8408040677,5,los borgia  planeta internacional ,mario puzo,2000-2009,planeta publish corpor,los borgia  planeta internacional ,
49144,43.0,40-49,illes balears,spain,8420430811,5,memorias de una geisha,arthur s. golden,1950-1999,"alfaguara edicion , s.a. ( spain )",memorias de una geisha,
145145,25.0,20-29,barcelona,spain,8420430811,9,memorias de una geisha,arthur s. golden,1950-1999,"alfaguara edicion , s.a. ( spain )",memorias de una geisha,
49144,43.0,40-49,illes balears,spain,8420466557,5,divorcio a la francesa,dian johnson,2000-2009,santillana pub co,divorcio a la francesa,
49144,43.0,40-49,illes balears,spain,8420633356,9,mi familia y otros animales,gerald durrel,1950-1999,alianza,mi familia y otros animales,
49144,43.0,40-49,illes balears,spain,8420633364,9,bichos y dem  s parientes,gerald durrel,1950-1999,alianza,bichos y dem  s parientes,
49144,43.0,40-49,illes balears,spain,8425333857,5,alexandros  el confin del mundo,valerio massimo manfredi,1950-1999,"editori grijalbo , s.a. de c.v .",alexandros  el confin del mundo,
49144,43.0,40-49,illes balears,spain,8425334152,8,la extraordinaria historia de la vida,alberto angela,2000-2009,grijalbo,la extraordinaria historia de la vida,
49144,43.0,40-49,illes balears,spain,8427202733,8,el misterio de listerdale,agatha christi,1950-1999,editori molino,el misterio de listerdale,
49144,43.0,40-49,illes balears,spain,8427202970,8,telon,agatha christi,1950-1999,aim intl book,telon,
240440,30.0,30-39,catalunya,spain,8427202970,7,telon,agatha christi,1950-1999,aim intl book,telon,
49144,43.0,40-49,illes balears,spain,8427207212,5,el caso del sonambulo the case of the sleepwakler s niece,erl stanley gardner,1950-1999,lectorum pubn ( adult ),el caso del sonambulo the case of the sleepwakler s niece,
49144,43.0,40-49,illes balears,spain,8432043753,9,como cazar a un naturalista aficionado how to shoot an amateur naturalist,gerald durrel,1950-1999,planeta pub corp,como cazar a un naturalista aficionado how to shoot an amateur naturalist,
49144,43.0,40-49,illes balears,spain,8432043990,5,"los  chungos , los fules  documento ",enriqu rubio,1950-1999,planeta,"los  chungos , los fules  documento ",
49144,43.0,40-49,illes balears,spain,8432046361,5,antolog  a de gazapos  colecci  n f  bula ,eduardo ruiz de velasco,1950-1999,planeta,antolog  a de gazapos  colecci  n f  bula ,
49144,43.0,40-49,illes balears,spain,8432047082,5,ultimas voluntades  colecci  n f  bula ,alfredo amestoy,1950-1999,planeta,ultimas voluntades  colecci  n f  bula ,
49144,43.0,40-49,illes balears,spain,8432053236,5,"icaria, icaria: novela  autores espa  oles e hispanoamericanos ",xavier benguerel,1950-1999,editori planeta,"icaria, icaria: novela  autores espa  oles e hispanoamericanos ",
49144,43.0,40-49,illes balears,spain,8432055875,5,los hombres lloran solos  colecci  n autores espa  oles e hispanoamericanos ,josã© marã­a gironella,1950-1999,planeta,los hombres lloran solos  colecci  n autores espa  oles e hispanoamericanos ,
49144,43.0,40-49,illes balears,spain,8432068012,5,"filomeno, a mi pesar  colecci  n autores espa  oles e hispanoamericanos ",gonzalo torrent ballest,1950-1999,planeta pub corp,"filomeno, a mi pesar  colecci  n autores espa  oles e hispanoamericanos ",
130615,35.0,30-39,barcelona,spain,8432211427,8,el ultimo trayecto de horacio dos,eduardo mendoza,2000-2009,planeta pub corp,el ultimo trayecto de horacio dos,
49144,43.0,40-49,illes balears,spain,8433914421,5,locuras de hollywood,p. g. wodehous,1950-1999,anagrama,locuras de hollywood,
49144,43.0,40-49,illes balears,spain,8433914510,5,la suerte de los bodkin,p. g. wodehous,1950-1999,anagrama,la suerte de los bodkin,
49144,43.0,40-49,illes balears,spain,8433920065,5,reunion tumultuosa,tom sharp,1950-1999,anagrama,reunion tumultuosa,
80908,30.0,30-39,catalunya,spain,8433920065,6,reunion tumultuosa,tom sharp,1950-1999,anagrama,reunion tumultuosa,
49144,43.0,40-49,illes balears,spain,8433920162,5,una dama en apuros,tom sharp,1950-1999,anagrama,una dama en apuros,
80908,30.0,30-39,catalunya,spain,8433920162,6,una dama en apuros,tom sharp,1950-1999,anagrama,una dama en apuros,
49144,43.0,40-49,illes balears,spain,8433920170,5,desayuno en tiffany s,truman capot,1950-1999,anagrama,desayuno en tiffany s,
153552,28.0,20-29,valencia,spain,8433920170,9,desayuno en tiffany s,truman capot,1950-1999,anagrama,desayuno en tiffany s,
49144,43.0,40-49,illes balears,spain,8433920251,5,ola de crimenes en el castillo de bland,p. g. wodehous,1950-1999,anagrama,ola de crimenes en el castillo de bland,
49144,43.0,40-49,illes balears,spain,8433920294,5,el secuestro de miss blandish,jame h. chase,1950-1999,anagrama,el secuestro de miss blandish,
49144,43.0,40-49,illes balears,spain,8433920375,5,antologia del humor negro,andr breton,1950-1999,anagrama,antologia del humor negro,
49144,43.0,40-49,illes balears,spain,8433920391,5,mi tio oswald,roald dahl,1950-1999,anagrama,mi tio oswald,
49144,43.0,40-49,illes balears,spain,8433920405,5,el ultimo magnate,franci scott fitzgerald,1950-1999,anagrama,el ultimo magnate,
49144,43.0,40-49,illes balears,spain,8433920413,5,el crack up,franci scott fitzgerald,1950-1999,anagrama,el crack up,
49144,43.0,40-49,illes balears,spain,8433920588,5,la vida instrucciones de uso,georg perec,1950-1999,anagrama,la vida instrucciones de uso,
170118,32.0,30-39,catalunya,spain,8433920588,10,la vida instrucciones de uso,georg perec,1950-1999,anagrama,la vida instrucciones de uso,
49144,43.0,40-49,illes balears,spain,8433920693,5,"guapo, rico y distinguido",p. g. wodehous,1950-1999,anagrama,"guapo, rico y distinguido",
49144,43.0,40-49,illes balears,spain,8433920723,5,dos dias de setiembre,caballo bonald,1950-1999,anagrama,dos dias de setiembre,
49144,43.0,40-49,illes balears,spain,8433923129,5,un negro con un saxo,ferran torrent,1950-1999,anagrama,un negro con un saxo,
49144,43.0,40-49,illes balears,spain,8433923285,5,"animo, wilt ",tom sharp,1950-1999,anagrama,"animo, wilt ",
49144,43.0,40-49,illes balears,spain,8433923439,7,iras celestiales,dougla adam,1950-1999,anagrama,iras celestiales,
49144,43.0,40-49,illes balears,spain,8433923455,5,la gran pesquisa,tom sharp,1950-1999,anagrama,la gran pesquisa,
49144,43.0,40-49,illes balears,spain,8433923501,7,informe sobre la tierra: fundamentalmente in,dougla adam,1950-1999,anagrama,informe sobre la tierra: fundamentalmente in,
49144,43.0,40-49,illes balears,spain,8440641958,5,el comite de la muerte,noah gordon,1950-1999,edicion b,el comite de la muerte,
49144,43.0,40-49,illes balears,spain,8440694407,5,glamourama,bret easton elli,2000-2009,edicion b,glamourama,
49144,43.0,40-49,illes balears,spain,8466602690,5,la granja,john grisham,2000-2009,downtown book center,la granja,
49144,43.0,40-49,illes balears,spain,8466605029,5,conspiracion de los herejes,joanathan rabb,2000-2009,edicion b,conspiracion de los herejes,
49144,43.0,40-49,illes balears,spain,8466609016,5,una navidad diferente,john grisham,2000-2009,edicion b,una navidad diferente,
49144,43.0,40-49,illes balears,spain,8474444063,1,cuando uno esta de suerte,dashiel hammett,1950-1999,debat,cuando uno esta de suerte,
49144,43.0,40-49,illes balears,spain,8474861004,5,el guardamarina bolitho,alexand kent,1950-1999,noray,el guardamarina bolitho,
49144,43.0,40-49,illes balears,spain,8474861020,5,corsarios americanos,alexand kent,2000-2009,noray,corsarios americanos,
49144,43.0,40-49,illes balears,spain,8474861063,5,al mando de una corbeta,alexand kent,2000-2009,noray,al mando de una corbeta,
49144,43.0,40-49,illes balears,spain,8474861098,5,mision en ultramar,alexand kent,2000-2009,noray,mision en ultramar,
49144,43.0,40-49,illes balears,spain,8474861136,7,aires de motin,alexand kent,2000-2009,noray,aires de motin,
49144,43.0,40-49,illes balears,spain,8474861152,5,libertad de accion,alexand kent,2000-2009,noray,libertad de accion,
49144,43.0,40-49,illes balears,spain,8474861284,5,buque insignia,alexand kent,2000-2009,noray,buque insignia,
49144,43.0,40-49,illes balears,spain,8474861306,5,nubes de tormenta,alexand kent,2000-2009,noray,nubes de tormenta,
49144,43.0,40-49,illes balears,spain,8475094600,6,como no ser una madre perfecta,libbi purv,1950-1999,paidc\ iberica,como no ser una madre perfecta,
49144,43.0,40-49,illes balears,spain,8478807179,6,cuando   ramos los mejores,j. j arma marcelo,1950-1999,tema de hoy,cuando   ramos los mejores,
49144,43.0,40-49,illes balears,spain,8478886680,10,la excursion a tindari  narrativa ,andrea camilleri,2000-2009,oceano de mexico,la excursion a tindari  narrativa ,
49144,43.0,40-49,illes balears,spain,8478887121,10,la nochevieja de montalbano  narrativa ,andrea camilleri,2000-2009,salamandra,la nochevieja de montalbano  narrativa ,
49144,43.0,40-49,illes balears,spain,8482380184,5,mesalina,blanco gonzalez,1950-1999,agata,mesalina,
49144,43.0,40-49,illes balears,spain,8483102404,5,el fondo de la botella,georg simenon,2000-2009,tusquet usa pub,el fondo de la botella,
49144,43.0,40-49,illes balears,spain,8483105438,5,relatos  marginales ,samuel beckett,2000-2009,tusquet,relatos  marginales ,
49144,43.0,40-49,illes balears,spain,8483106035,1,maigret en arizona,georg simenon,2000-2009,tusquet,maigret en arizona,
49144,43.0,40-49,illes balears,spain,8483109212,5,simenon album de una vida,michel lemoin,2000-2009,tusquet,simenon album de una vida,
49154,41.0,40-49,louisiana,usa,1558531076,5,a father s book of wisdom,h. jackson brown,1950-1999,rutledg hill press,a father s book of wisdom,
49212,38.0,30-39,california,usa,067168390X,9,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
80642,43.0,40-49,missouri,usa,067168390X,9,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
132930,29.0,20-29,england,united kingdom,067168390X,10,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
142256,52.0,50-59,alberta,canada,067168390X,8,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
158846,54.0,50-59,idaho,usa,067168390X,10,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
218552,48.0,40-49,texas,usa,067168390X,8,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
235105,46.0,40-49,missouri,usa,067168390X,9,lonesome dove,larri mcmurtri,1950-1999,pocket,lonesome dove,
49212,38.0,30-39,california,usa,089480698X,8,new york cookbook,molli o'neil,1950-1999,workman publish,new york cookbook,
49212,38.0,30-39,california,usa,093531282X,7, not so quiet : stepdaughters of war,helen zenna smith,1950-1999,feminist press, not so quiet,stepdaughters of war
49212,38.0,30-39,california,usa,1400034639,10,war is a force that gives us meaning,chri hedg,2000-2009,anchor books/doubleday,war is a force that gives us meaning,
49212,38.0,30-39,california,usa,1573440736,8,real live nude girl: chronicles of sex positive culture,carol queen,1950-1999,pub group west,real live nude girl: chronicles of sex positive culture,
49262,26.0,20-29,california,usa,088419793X,10,walk on: the spiritual journey of u2,steve stockman,2000-2009,creation hous,walk on: the spiritual journey of u2,
49262,26.0,20-29,california,usa,1560251344,10,into the heart: the stories behind every u2 song,niall stoke,1950-1999,pub group west,into the heart: the stories behind every u2 song,
49373,18.0,5-19,lisboa,portugal,1567187250,8,teen witch: wicca for a new generation,silver ravenwolf,1950-1999,llewellyn public,teen witch: wicca for a new generation,
125217,18.0,5-19,california,usa,1567187250,10,teen witch: wicca for a new generation,silver ravenwolf,1950-1999,llewellyn public,teen witch: wicca for a new generation,
49373,18.0,5-19,lisboa,portugal,8427931379,7,viernes o la vida salvaje,michel tournier,1950-1999,lectorum public,viernes o la vida salvaje,
49403,47.0,40-49,minnesota,usa,1558746986,8,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,jack canfield,1950-1999,health commun,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,
58855,38.0,30-39,illinois,usa,1558746986,8,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,jack canfield,1950-1999,health commun,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,
64436,36.0,30-39,california,usa,1558746986,9,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,jack canfield,1950-1999,health commun,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,
201404,28.0,20-29,new hampshire,usa,1558746986,5,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,jack canfield,1950-1999,health commun,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,
212467,62.0,60-69,texas,usa,1558746986,5,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,jack canfield,1950-1999,health commun,chicken soup for the unsinkable soul   stories of triumphing over life s obstacles,
49403,47.0,40-49,minnesota,usa,1558749330,9,"chicken soup for the nurse s soul: 101 stories to celebrate, honor and inspire the nursing profession",jack canfield,2000-2009,health commun,"chicken soup for the nurse s soul: 101 stories to celebrate, honor and inspire the nursing profession",
109574,50.0,50-59,alberta,canada,1558749330,7,"chicken soup for the nurse s soul: 101 stories to celebrate, honor and inspire the nursing profession",jack canfield,2000-2009,health commun,"chicken soup for the nurse s soul: 101 stories to celebrate, honor and inspire the nursing profession",
212467,62.0,60-69,texas,usa,1558749330,10,"chicken soup for the nurse s soul: 101 stories to celebrate, honor and inspire the nursing profession",jack canfield,2000-2009,health commun,"chicken soup for the nurse s soul: 101 stories to celebrate, honor and inspire the nursing profession",
49403,47.0,40-49,minnesota,usa,1579546463,8,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
55187,48.0,40-49,california,usa,1579546463,9,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
111847,38.0,30-39,texas,usa,1579546463,4,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
160819,43.0,40-49,florida,usa,1579546463,10,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
211152,33.0,30-39,missouri,usa,1579546463,10,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
244286,22.0,20-29,new jersey,usa,1579546463,5,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
268622,36.0,30-39,new jersey,usa,1579546463,10,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
269386,36.0,30-39,montana,usa,1579546463,8,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",arthur agatston,2000-2009,rodal book,"the south beach diet: the delicious, doctor designed, foolproof plan for fast and healthy weight loss",
49403,47.0,40-49,minnesota,usa,075730138X,7,chicken soup for the soul : living your dreams,jack canfield,2000-2009,health commun,chicken soup for the soul,living your dreams
49403,47.0,40-49,minnesota,usa,1563056291,7,who s who of cats,john r. f. breen,1950-1999,workman publish,who s who of cats,
49460,37.0,30-39,kansas,usa,013084313X,10,american muse: anthropological excursions into art and aesthetics,richard l. anderson,1950-1999,prentic hall,american muse: anthropological excursions into art and aesthetics,
49460,37.0,30-39,kansas,usa,052524655X,8,falling up the stairs,jame lilek,1950-1999,penguin usa,falling up the stairs,
49460,37.0,30-39,kansas,usa,1400060761,8,the psycho ex game : a novel  2004 ,merril marko,2000-2009,villard,the psycho ex game,a novel  2004 
76530,55.0,50-59,california,usa,1400060761,8,the psycho ex game : a novel  2004 ,merril marko,2000-2009,villard,the psycho ex game,a novel  2004 
49460,37.0,30-39,kansas,usa,1558605827,9,gui bloopers: don ts and do s for software developers and web designers,jeff johnson,2000-2009,morgan kaufmann,gui bloopers: don ts and do s for software developers and web designers,
49526,47.0,40-49,bayern,germany,033048740X,8,nip an  tuck,kathi lett,2000-2009,pan macmillan,nip an  tuck,
49526,47.0,40-49,bayern,germany,3293201644,4,total cheops ,jean-claud izzo,2000-2009,unionsverlag,total cheops ,
49526,47.0,40-49,bayern,germany,3293201873,4,chourmo ,jean-claud izzo,2000-2009,unionsverlag,chourmo ,
49526,47.0,40-49,bayern,germany,3426620723,8,s   den und die frau mit dem harten kleid ,friedrich ani,2000-2009,"droemersch verlagsanstalt th . knaur nachf. , gmbh & amp co .",s   den und die frau mit dem harten kleid ,
49582,29.0,20-29,pays de la loire,france,2869596103,7,la mouette juive,dani ? â¨le roth,2000-2009,arl ? â©a,la mouette juive,
172888,57.0,50-59,rhône alpes,france,2869596103,10,la mouette juive,dani ? â¨le roth,2000-2009,arl ? â©a,la mouette juive,
49582,29.0,20-29,pays de la loire,france,2290315095,8,le grand livre des gnomes,terri pratchett,2000-2009,j'ai lu,le grand livre des gnomes,
124617,29.0,20-29,provence alpes côte d`azur,france,2290315095,7,le grand livre des gnomes,terri pratchett,2000-2009,j'ai lu,le grand livre des gnomes,
157082,25.0,20-29,ile de france,france,2290315095,8,le grand livre des gnomes,terri pratchett,2000-2009,j'ai lu,le grand livre des gnomes,
59948,28.0,20-29,sarthe,france,2070429725,1,aventure sans pareille d un certain hans pfaall,edgar-allan poe,2000-2009,gallimard,aventure sans pareille d un certain hans pfaall,
49582,29.0,20-29,pays de la loire,france,2070422402,9,fight club,chuck palahniuk,2000-2009,gallimard,fight club,
49582,29.0,20-29,pays de la loire,france,2266004034,8,la clan de l ours des cavernes,jean auel,2000-2009,distribook intl,la clan de l ours des cavernes,
137384,32.0,30-39,pays de la loire,france,2266004034,7,la clan de l ours des cavernes,jean auel,2000-2009,distribook intl,la clan de l ours des cavernes,
172888,57.0,50-59,rhône alpes,france,2266004034,7,la clan de l ours des cavernes,jean auel,2000-2009,distribook intl,la clan de l ours des cavernes,
49582,29.0,20-29,pays de la loire,france,2729808523,7,collectivites territoriales,renaut,2000-2009,ellips market,collectivites territoriales,
49842,40.0,40-49,new york,usa,014013431X,8,granta 31: the general,isabel hilton,1950-1999,penguin usa,granta 31: the general,
49842,40.0,40-49,new york,usa,030712939X,5,best friends,mari packard,1950-1999,golden book,best friends,
49900,48.0,40-49,maryland,usa,055358619X,7,the bride hunt,jane feather,2000-2009,bantam,the bride hunt,
118275,24.0,20-29,woj. mazowieckie,poland,055358619X,6,the bride hunt,jane feather,2000-2009,bantam,the bride hunt,
156483,57.0,50-59,west virginia,usa,055358619X,8,the bride hunt,jane feather,2000-2009,bantam,the bride hunt,
49900,48.0,40-49,maryland,usa,1551668777,8,so wild a heart,candac camp,2000-2009,mira,so wild a heart,
93426,35.0,30-39,texas,usa,1551668777,5,so wild a heart,candac camp,2000-2009,mira,so wild a heart,
143427,24.0,20-29,georgia,usa,1551668777,6,so wild a heart,candac camp,2000-2009,mira,so wild a heart,
153662,44.0,40-49,georgia,usa,1551668777,9,so wild a heart,candac camp,2000-2009,mira,so wild a heart,
49900,48.0,40-49,maryland,usa,1573222089,8,satellite sisters  uncommon senses,lian dolan,2000-2009,riverhead book,satellite sisters  uncommon senses,
49900,48.0,40-49,maryland,usa,1551667290,7,mesmerized,candac camp,2000-2009,mira,mesmerized,
190925,51.0,50-59,florida,usa,1551667290,7,mesmerized,candac camp,2000-2009,mira,mesmerized,
